id,time,Head_x,Head_y,Head_z,ShoulderCenter_x,ShoulderCenter_y,ShoulderCenter_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristLeft_x,WristLeft_y,WristLeft_z,WristRight_x,WristRight_y,WristRight_z,HandLeft_x,HandLeft_y,HandLeft_z,HandRight_x,HandRight_y,HandRight_z,Spine_x,Spine_y,Spine_z,HipCenter_x,HipCenter_y,HipCenter_z,HipLeft_x,HipLeft_y,HipLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootLeft_x,FootLeft_y,FootLeft_z,FootRight_x,FootRight_y,FootRight_z
21,313501925,0.117499083,0.723947644,2.490237474,0.071130373,0.525570512,2.529182911,-0.105199166,0.469600677,2.56247735,0.23549886,0.388669491,2.550027609,-0.334603786,0.492961228,2.460776806,0.284544468,0.15889363,2.57058692,-0.271414876,0.618812144,2.288106203,0.308278024,0.034298539,2.410803795,-0.219582438,0.692478776,2.242114782,0.324005157,0.029055616,2.265368223,0.037325241,0.173867509,2.527573347,0.030028306,0.106961906,2.498743057,-0.052699827,0.03898105,2.490371227,0.096794508,0.018398173,2.491811514,-0.10574393,-0.449025542,2.451683044,0.12905471,-0.444396526,2.42530036,-0.10081894,-0.878317893,2.496405125,0.12447571,-0.867208123,2.458819866,-0.130372345,-0.964388311,2.447180986,0.142034054,-0.955245316,2.41683507
22,313501929,0.118066587,0.723294139,2.493013382,0.069921382,0.52675724,2.532685041,-0.106064968,0.470417082,2.562645435,0.233759701,0.388815552,2.551274776,-0.335719526,0.50472641,2.455996275,0.2626158,0.200776339,2.561073065,-0.268507361,0.63414371,2.290261745,0.30108282,0.09708482,2.365008831,-0.214943618,0.715521097,2.245635033,0.323273808,0.031666774,2.267998934,0.03616846,0.173344463,2.530353546,0.02902871,0.106679931,2.49922514,-0.053342145,0.038963825,2.4904778,0.0956029,0.018102858,2.492043734,-0.106232613,-0.448424876,2.45133996,0.128070027,-0.444029152,2.425127268,-0.100870088,-0.878403842,2.496546984,0.123974718,-0.867768645,2.458375692,-0.130535215,-0.963169932,2.445682287,0.142850533,-0.955833197,2.417209148
23,313501932,0.121510625,0.72222662,2.497486115,0.069355451,0.527079999,2.535464764,-0.106227107,0.471045911,2.562876701,0.232384831,0.389062524,2.553425074,-0.336498886,0.507481515,2.455856323,0.26285404,0.201036692,2.56102109,-0.265666455,0.649362862,2.289908171,0.311551422,0.033285305,2.46460557,-0.212850988,0.728487492,2.248267889,0.327081293,0.026463531,2.234185457,0.035581719,0.172893077,2.532839298,0.028725622,0.106585443,2.49943471,-0.053602539,0.039127599,2.490409851,0.095335469,0.017984295,2.492144823,-0.106914014,-0.44675374,2.451158285,0.126824245,-0.443705946,2.425060034,-0.100913927,-0.878863752,2.49667573,0.124465607,-0.866416097,2.457970142,-0.132650405,-0.964164138,2.447063208,0.143568903,-0.956449807,2.417644501
24,313501935,0.120862961,0.72201544,2.500530481,0.067933738,0.527298987,2.537789583,-0.107233681,0.471656978,2.562936544,0.231823653,0.388406932,2.554736853,-0.337159336,0.512541115,2.454762936,0.263063341,0.200562179,2.561737299,-0.263630807,0.656927943,2.29172039,0.311920553,0.033220053,2.464936256,-0.20654279,0.74220717,2.251595259,0.326984555,0.026586816,2.234664917,0.034662034,0.172962889,2.535244465,0.028117847,0.1069782,2.499716759,-0.054274045,0.039961591,2.489629507,0.094743907,0.018009499,2.492622852,-0.107256629,-0.446588635,2.450995922,0.126226038,-0.443512172,2.425009251,-0.100950584,-0.878426015,2.496516228,0.124391124,-0.866233468,2.457896471,-0.132490486,-0.963733673,2.446577311,0.142768219,-0.955884397,2.416546345
25,313501938,0.120041005,0.722297549,2.500922441,0.066425204,0.528460681,2.539167404,-0.108251065,0.472952962,2.563292503,0.231014729,0.388986588,2.555628777,-0.337990165,0.516489863,2.45501256,0.278860897,0.155512154,2.577683926,-0.261705756,0.663256347,2.292914867,0.308746338,0.073317915,2.349479437,-0.205136716,0.747430503,2.252850533,0.326336265,0.027695132,2.236129284,0.033562291,0.173278749,2.537108183,0.027206149,0.107498839,2.499678135,-0.055061221,0.040367719,2.489329576,0.093888365,0.01872682,2.492213488,-0.107711203,-0.445525587,2.450253487,0.12598604,-0.443325579,2.424951077,-0.100951426,-0.878336787,2.496572495,0.1243091,-0.866132617,2.457930326,-0.132337198,-0.963457942,2.445030451,0.143101797,-0.956050575,2.417024136
26,313501941,0.119992778,0.722557187,2.501557589,0.065293692,0.529426515,2.540508986,-0.108749352,0.473703921,2.563223362,0.230326504,0.389759898,2.557626963,-0.339477062,0.519348383,2.455709934,0.280191809,0.151142299,2.574888706,-0.261107296,0.66599524,2.294606209,0.315710068,0.047930799,2.401534557,-0.204418734,0.748757124,2.254512548,0.327082723,0.02812889,2.233542442,0.03251617,0.173469454,2.538762808,0.026460696,0.107887559,2.499617577,-0.055758141,0.040753707,2.488842249,0.093174614,0.019219806,2.491970301,-0.107917301,-0.444920361,2.449834585,0.125647873,-0.443250656,2.424806118,-0.10186743,-0.875781417,2.495695591,0.124318205,-0.865997612,2.45790863,-0.130717129,-0.963095844,2.446888924,0.142803818,-0.955770731,2.415496349
27,313501945,0.119230971,0.721518815,2.502584219,0.063625492,0.529636502,2.541631222,-0.110104486,0.475367755,2.563463211,0.229742631,0.389968157,2.557821512,-0.33938548,0.531048298,2.448493481,0.280520082,0.151487604,2.575393915,-0.260915786,0.669944406,2.295702219,0.31223917,0.074680217,2.346988201,-0.203233719,0.752304435,2.257128,0.327046245,0.029217497,2.234204769,0.031363692,0.173453227,2.540096998,0.025433429,0.108155534,2.49935627,-0.056966953,0.041116357,2.488311052,0.092461631,0.019368624,2.491272688,-0.108426981,-0.44271481,2.448410511,0.124591708,-0.443009287,2.424425364,-0.101840265,-0.876400471,2.495402813,0.124048799,-0.864884257,2.45772171,-0.129295185,-0.963224709,2.447680235,0.142728239,-0.955754399,2.415613651
28,313501948,0.119199075,0.721103609,2.503403425,0.063168786,0.530553877,2.542639017,-0.111366533,0.477534026,2.56380415,0.229227543,0.390185535,2.558383942,-0.340073884,0.533977151,2.447914124,0.28028518,0.153707236,2.574773312,-0.253410131,0.688494861,2.290168524,0.312297881,0.075429544,2.347199678,-0.202910811,0.7554726,2.25894165,0.32771036,0.032367058,2.236846209,0.030699879,0.174330905,2.541281462,0.024845803,0.109404556,2.499030352,-0.057671528,0.04279995,2.486739874,0.09204939,0.020218568,2.491078138,-0.108366661,-0.442706347,2.448128462,0.124110043,-0.443047971,2.424218416,-0.101951778,-0.876385689,2.495295525,0.123593479,-0.865293145,2.457555771,-0.126596928,-0.9643507,2.454336643,0.14267154,-0.955762684,2.415554523
29,313501952,0.117816366,0.721998215,2.504310131,0.062366068,0.531605542,2.543883801,-0.112285629,0.47827965,2.563735485,0.22880879,0.390882581,2.559284925,-0.34074527,0.53586942,2.448478222,0.279571444,0.157278389,2.575182438,-0.258457959,0.686593175,2.294970512,0.311316341,0.079315685,2.349906683,-0.206640095,0.757232547,2.260888815,0.326437086,0.039615236,2.243855953,0.030130299,0.174505979,2.542247772,0.024453284,0.10981869,2.498676777,-0.058141612,0.043082654,2.486058474,0.091800854,0.020729233,2.490279198,-0.108460724,-0.442911386,2.4478724,0.123088032,-0.443019748,2.423286676,-0.101856686,-0.876455486,2.495493889,0.123107843,-0.864544988,2.457257986,-0.127586171,-0.962613404,2.4499259,0.142264754,-0.955547929,2.414704084
30,313501955,0.117834456,0.720607281,2.50546813,0.061670285,0.531487644,2.544268847,-0.113280781,0.479032695,2.564045191,0.228013068,0.391562462,2.55984664,-0.34054324,0.536137104,2.450249672,0.279159576,0.161235288,2.575908661,-0.259741366,0.689315975,2.294643879,0.308513969,0.039993905,2.413314342,-0.212686688,0.757943869,2.262937784,0.326498628,0.041649815,2.24320817,0.029345833,0.175462157,2.542946339,0.023744458,0.111468002,2.498072624,-0.058673952,0.044685896,2.484063864,0.091144785,0.022483222,2.490064383,-0.108671337,-0.442985296,2.447410583,0.121123992,-0.442847341,2.422103882,-0.101744242,-0.877790451,2.495135784,0.122789234,-0.864815295,2.456959963,-0.128273845,-0.960938931,2.446503639,0.142304465,-0.955580115,2.414675713
